loan_id,month,EAD,segment,funded_amnt,PD_t,PD_default,LGD,ECL_t
84080145,18,12495.88,60_C,16000.0,0.0067747194264404,0.2102042880308453,0.85,71.95766883849798
84080145,19,12268.28,60_C,16000.0,0.0063481362395033,0.2102042880308453,0.85,66.19860593471851
84080145,20,12038.12,60_C,16000.0,0.0056757254533145,0.2102042880308453,0.85,58.07630447994659
84080145,21,11805.38,60_C,16000.0,0.00563234411227,0.2102042880308453,0.85,56.518168155694475
84080145,22,11570.01,60_C,16000.0,0.0052997538309293,0.2102042880308453,0.85,52.12047409818247
84080145,23,11332.0,60_C,16000.0,0.0052636027133923,0.2102042880308453,0.85,50.70007405593767
84080145,24,11091.32,60_C,16000.0,0.0051262284667516,0.2102042880308453,0.85,48.32814427017368
84080145,25,10847.93,60_C,16000.0,0.0048442497499627,0.2102042880308453,0.85,44.66756986159619
84080145,26,10601.8,60_C,16000.0,0.004193529634296,0.2102042880308453,0.85,37.79011810534826
84080145,27,10352.91,60_C,16000.0,0.0045405803626516,0.2102042880308453,0.85,39.95698686595475
84080145,28,10101.22,60_C,16000.0,0.0038898602469849,0.2102042880308453,0.85,33.39848400544231
84080145,29,9846.7,60_C,16000.0,0.0038753997999701,0.2102042880308453,0.85,32.435914328811435
84080145,30,9589.32,60_C,16000.0,0.0034198957190035,0.2102042880308453,0.85,27.87530325373175
84080145,31,9329.04,60_C,16000.0,0.0031812983432591,0.2102042880308453,0.85,25.22669057176823
84080145,32,9065.84,60_C,16000.0,0.0031379170022146,0.2102042880308453,0.85,24.180675454054107
84080145,33,8799.68,60_C,16000.0,0.0029427009675146,0.2102042880308453,0.85,22.010602822346584
84080145,34,8530.53,60_C,16000.0,0.0024582759925183,0.2102042880308453,0.85,17.82483753708928
84080145,35,8258.35,60_C,16000.0,0.0023787435339369,0.2102042880308453,0.85,16.697822163964776
84080145,36,7983.11,60_C,16000.0,0.0022775204048332,0.2102042880308453,0.85,15.454441531173924
84080145,37,7704.78,60_C,16000.0,0.0020172323585665,0.2102042880308453,0.85,13.210981801891048
84080145,38,7423.32,60_C,16000.0,0.0018943185589406,0.2102042880308453,0.85,11.952812918212002
84080145,39,7138.7,60_C,16000.0,0.0015689585011073,0.2102042880308453,0.85,9.520275444076669
84080145,40,6850.87,60_C,16000.0,0.0014605051484962,0.2102042880308453,0.85,8.504871270676585
84080145,41,6559.81,60_C,16000.0,0.001243598443274,0.2102042880308453,0.85,6.934104078547312
84080145,42,6265.48,60_C,16000.0,0.001084533526111,0.2102042880308453,0.85,5.775854649601566
84080145,43,5967.84,60_C,16000.0,0.0010050010675295,0.2102042880308453,0.85,5.098032735218874
84080145,44,5666.85,60_C,16000.0,0.0010194615145443,0.2102042880308453,0.85,4.910565161141519
84080145,45,5362.48,60_C,16000.0,0.0009037779384258,0.2102042880308453,0.85,4.119517451362519
84080145,46,5054.69,60_C,16000.0,0.0007230223507407,0.2102042880308453,0.85,3.106455769155706
84080145,47,4743.44,60_C,16000.0,0.0007880943623073,0.2102042880308453,0.85,3.1775365736517767
84080145,48,4428.69,60_C,16000.0,0.0006073387746221,0.2102042880308453,0.85,2.2862578841143244
84080145,49,4110.4,60_C,16000.0,0.0006145689981295,0.2102042880308453,0.85,2.147205748425121
84080145,50,3788.53,60_C,16000.0,0.0004844249749962,0.2102042880308453,0.85,1.5599697679442348
84080145,51,3463.04,60_C,16000.0,0.0003832018458925,0.2102042880308453,0.85,1.1279868223398464
84080145,52,3133.9,60_C,16000.0,0.0004193529634296,0.2102042880308453,0.85,1.1170787142782446
84080145,53,2801.05,60_C,16000.0,0.0003181298343259,0.2102042880308453,0.85,0.7574329365728029
84080145,54,2464.47,60_C,16000.0,0.000231367152237,0.2102042880308453,0.85,0.4846677948225454
84080145,55,2124.1,60_C,16000.0,0.0001952160346999,0.2102042880308453,0.85,0.3524596224103123
84080145,56,1779.9,60_C,16000.0,0.0002241369287296,0.2102042880308453,0.85,0.3391001215289711
84080145,57,1431.84,60_C,16000.0,0.0002096764817148,0.2102042880308453,0.85,0.255189697541747
84080145,58,1079.86,60_C,16000.0,0.0001590649171629,0.2102042880308453,0.85,0.1460026652304505
84080145,59,723.92,60_C,16000.0,7.953245858147762e-05,0.2102042880308453,0.85,0.0489388668038577
84080145,60,363.98,60_C,16000.0,0.0001301440231333,0.2102042880308453,0.85,0.0402643483090581
78061375,1,36000.0,60_B,36000.0,0.0023870470787398,0.2391210532946927,0.85,73.04364060943857
78061375,2,35552.91,60_B,36000.0,0.002636854331166,0.2391210532946927,0.85,79.68566801119925
78061375,3,35101.54,60_B,36000.0,0.0042189669298657,0.2391210532946927,0.85,125.87840098025534
78061375,4,34645.86,60_B,36000.0,0.0056345413602812,0.2391210532946927,0.85,165.9315014626355
78061375,5,34185.83,60_B,36000.0,0.0060786431423723,0.2391210532946927,0.85,176.63294193143557
78061375,6,33721.4,60_B,36000.0,0.0071333848748387,0.2391210532946927,0.85,204.46556601062997
78061375,7,33252.52,60_B,36000.0,0.0069668467065545,0.2391210532946927,0.85,196.91542802964472
78061375,8,32779.17,60_B,36000.0,0.0080493448004017,0.2391210532946927,0.85,224.27321536083664
78061375,9,32301.29,60_B,36000.0,0.0079660757162596,0.2391210532946927,0.85,218.71734359193132
78061375,10,31818.85,60_B,36000.0,0.0086877411121577,0.2391210532946927,0.85,234.96884159359288
78061375,11,31331.79,60_B,36000.0,0.0081881266073052,0.2391210532946927,0.85,218.0663638504743
78061375,12,30840.08,60_B,36000.0,0.0092151119783909,0.2391210532946927,0.85,241.5655720291547
78061375,13,30343.67,60_B,36000.0,0.0081881266073052,0.2391210532946927,0.85,211.18913993674545
78061375,14,29842.51,60_B,36000.0,0.0074664612114071,0.2391210532946927,0.85,189.39525186112468
78061375,15,29336.56,60_B,36000.0,0.0077162684638333,0.2391210532946927,0.85,192.4134568505524
78061375,16,28825.78,60_B,36000.0,0.0069946030679352,0.2391210532946927,0.85,171.38115584008366
78061375,17,28310.12,60_B,36000.0,0.0073276794045036,0.2391210532946927,0.85,176.3303607735726
78061375,18,27789.52,60_B,36000.0,0.0067725521768897,0.2391210532946927,0.85,159.97507804511255
78061375,19,27263.95,60_B,36000.0,0.0071333848748387,0.2391210532946927,0.85,165.31161127460646
78061375,20,26733.36,60_B,36000.0,0.0067170394541283,0.2391210532946927,0.85,152.63367878220387
78061375,21,26197.69,60_B,36000.0,0.0065505012858441,0.2391210532946927,0.85,145.8668017264748
78061375,22,25656.91,60_B,36000.0,0.006744795815509,0.2391210532946927,0.85,147.0930263258581
78061375,23,25110.95,60_B,36000.0,0.0065505012858441,0.2391210532946927,0.85,139.81591372420326
78061375,24,24559.78,60_B,36000.0,0.0060786431423723,0.2391210532946927,0.85,126.8966175338973
78061375,25,24003.34,60_B,36000.0,0.0059121049740881,0.2391210532946927,0.85,120.62372593742002
78061375,26,23441.58,60_B,36000.0,0.005828835889946,0.2391210532946927,0.85,116.14155439788588
78061375,27,22874.45,60_B,36000.0,0.0055790286375198,0.2391210532946927,0.85,108.47462987488792
78061375,28,22301.9,60_B,36000.0,0.0057178104444232,0.2391210532946927,0.85,108.3903312379113
78061375,29,21723.88,60_B,36000.0,0.004829606880241,0.2391210532946927,0.85,89.18013026650104
78061375,30,21140.33,60_B,36000.0,0.0043577487367692,0.2391210532946927,0.85,78.30560939952663
78061375,31,20551.2,60_B,36000.0,0.0044965305436726,0.2391210532946927,0.85,78.54773373275724
78061375,32,19956.45,60_B,36000.0,0.0042467232912464,0.2391210532946927,0.85,72.03709287175558
78061375,33,19356.0,60_B,36000.0,0.004191210568485,0.2391210532946927,0.85,68.95631099905692
78061375,34,18749.82,60_B,36000.0,0.0035805706181097,0.2391210532946927,0.85,57.06479639881931
78061375,35,18137.85,60_B,36000.0,0.0031642251973992,0.2391210532946927,0.85,48.783405697151544
78061375,36,17520.02,60_B,36000.0,0.0026646106925467,0.2391210532946927,0.85,39.6814277317884
78061375,37,16896.3,60_B,36000.0,0.0027478797766888,0.2391210532946927,0.85,39.464650910237864
78061375,38,16266.6,60_B,36000.0,0.0024148034401205,0.2391210532946927,0.85,33.38854539320476
78061375,39,15630.89,60_B,36000.0,0.0023037779945977,0.2391210532946927,0.85,30.60858535528113
78061375,40,14989.11,60_B,36000.0,0.0020539707421714,0.2391210532946927,0.85,26.169114382511395
78061375,41,14341.19,60_B,36000.0,0.0017764071283645,0.2391210532946927,0.85,21.654423323445464
78061375,42,13687.07,60_B,36000.0,0.001637625321461,0.2391210532946927,0.85,19.052148547318307
78061375,43,13026.71,60_B,36000.0,0.0014988435145575,0.2391210532946927,0.85,16.596249829593827
78061375,44,12360.03,60_B,36000.0,0.0009714726483243,0.2391210532946927,0.85,10.206316415848116
78061375,45,11686.98,60_B,36000.0,0.0011657671779892,0.2391210532946927,0.85,11.58065303974394
78061375,46,11007.49,60_B,36000.0,0.0013045489848926,0.2391210532946927,0.85,12.205838419859004
78061375,47,10321.52,60_B,36000.0,0.0008049344800401,0.2391210532946927,0.85,7.061925234260608
